ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
4468,49,Viridian City,1.0,Police Officer,Steel,28,0,HealBall,27,0,0,Unpredictable,7,0,9679,1,
4469,63,Viridian City,0.0,Breeder,Poison,11,0,MasterBall,28,2,0,Aggressive,15,0,89709,1,
4470,29,Cerulean City,1.0,Rocket Grunt,Electric,12,0,GreatBall,41,0,0,Aggressive,12,0,2309,1,
4471,34,Saffron City,1.0,Casino Worker,Normal,47,0,PokéBall,67,1,0,Defensive,22,0,51935,1,
4472,24,Pewter City,1.0,Elite Trainer,Normal,77,0,PokéBall,72,2,0,Aggressive,15,0,85272,1,
4473,45,Pallet Town,0.0,Police Officer,Fairy,75,0,MasterBall,34,3,0,Aggressive,1,0,70003,1,
4474,57,Pallet Town,1.0,Elite Trainer,Psychic,86,0,LuxuryBall,38,7,0,Defensive,13,0,83961,1,
4475,18,Saffron City,1.0,Police Officer,Bug,53,0,NetBall,42,6,0,Aggressive,10,0,96006,1,
4476,50,Cerulean City,1.0,Gym Leader Assistant,Steel,97,0,DuskBall,48,1,0,Unpredictable,10,0,77526,1,
4477,63,Fuchsia City,1.0,Champion,Ghost,45,0,TimerBall,78,2,0,Defensive,2,0,26193,1,
4478,65,Pallet Town,1.0,Gym Leader Assistant,Rock,17,0,UltraBall,79,1,0,Aggressive,7,0,75388,1,
4479,13,Lavender Town,0.0,Researcher,Ice,13,0,DuskBall,43,2,0,Aggressive,22,0,78076,1,
4480,10,Celadon City,0.0,Researcher,Bug,84,0,DarkBall,47,3,0,Aggressive,24,0,71926,1,
4481,32,Saffron City,1.0,Gym Leader Assistant,Poison,25,0,TimerBall,35,7,0,Aggressive,22,0,69407,1,
4482,43,Fuchsia City,0.0,Breeder,Dark,72,0,LuxuryBall,49,1,0,Defensive,3,0,79706,1,
4483,37,Celadon City,0.0,Daycare Worker,Ghost,6,0,PokéBall,64,2,0,Defensive,24,0,89101,1,
4484,53,Lavender Town,1.0,Champion,Normal,42,0,GreatBall,47,1,0,Aggressive,21,0,65783,1,
4485,55,Vermilion City,2.0,Biker,Fairy,31,0,TimerBall,24,3,0,Defensive,10,0,65570,1,
4486,55,Saffron City,1.0,Nurse,Normal,34,0,DuskBall,30,1,0,Unpredictable,15,0,38629,1,
4487,67,Pewter City,2.0,Gym Leader Assistant,Rock,18,0,UltraBall,77,5,0,Defensive,14,0,24146,1,
4488,52,Lavender Town,0.0,Elite Trainer,Flying,69,0,LuxuryBall,55,2,0,Defensive,20,0,21561,1,
4489,44,Saffron City,0.0,Breeder,Grass,70,0,MasterBall,76,3,0,Defensive,4,0,3627,1,
4490,21,Cerulean City,0.0,Rocket Grunt,Fire,31,0,DuskBall,69,2,0,Aggressive,22,0,830,1,
4491,44,Lavender Town,0.0,Nurse,Normal,45,0,DuskBall,61,1,0,Unpredictable,10,0,6644,1,
4492,22,Fuchsia City,1.0,Gym Leader Assistant,Water,80,0,TimerBall,23,1,0,Aggressive,14,0,99869,1,
4493,26,Cerulean City,1.0,PokéMart Seller,Ground,89,0,NetBall,72,5,0,Defensive,17,0,97509,1,
4494,48,Lavender Town,1.0,Rocket Grunt,Normal,60,1,UltraBall,34,1,0,Unpredictable,13,0,287137,1,
4495,34,Viridian City,1.0,Daycare Worker,Bug,63,0,NetBall,49,1,0,Unpredictable,15,0,53831,1,
4496,24,Lavender Town,0.0,Scientist,Electric,52,0,MasterBall,73,2,0,Aggressive,5,0,67168,1,
4497,65,Celadon City,0.0,Scientist,Ice,66,0,DuskBall,30,1,0,Unpredictable,19,0,61490,1,
4498,33,Pallet Town,1.0,Gym Leader Assistant,Dragon,91,0,DuskBall,31,3,0,Unpredictable,0,0,1063,1,
4499,62,Viridian City,1.0,Biker,Ice,34,0,MasterBall,62,0,0,Aggressive,1,0,2094,1,
4500,59,Saffron City,0.0,Daycare Worker,Dark,77,0,UltraBall,82,1,0,Unpredictable,5,0,93087,1,
4501,27,Cinnabar Island,2.0,Daycare Worker,Ground,72,0,DarkBall,57,5,0,Defensive,3,0,44523,1,
4502,13,Pewter City,1.0,Casino Worker,Flying,30,0,NetBall,60,3,0,Defensive,0,0,11504,1,
4503,31,Fuchsia City,1.0,Rocket Grunt,Grass,10,0,HealBall,21,1,0,Defensive,12,0,21431,1,
4504,14,Cinnabar Island,0.0,Nurse,Ground,66,0,PokéBall,49,0,0,Defensive,19,0,33321,1,
4505,31,Viridian City,1.0,Casino Worker,Flying,50,0,DarkBall,33,4,0,Aggressive,6,0,20506,1,
4506,37,Celadon City,1.0,Black Market Dealer,Grass,72,0,UltraBall,67,0,0,Aggressive,21,0,88487,1,
4507,34,Cerulean City,0.0,Scientist,Ghost,89,0,NetBall,57,0,0,Aggressive,19,0,26173,1,
4508,11,Saffron City,1.0,Nurse,Flying,98,1,NetBall,38,1,0,Unpredictable,16,0,318802,1,
4509,70,Pallet Town,1.0,Casino Worker,Dark,31,0,LuxuryBall,26,5,0,Unpredictable,16,0,38729,1,
4510,12,Pallet Town,0.0,Champion,Fairy,84,0,UltraBall,36,1,0,Unpredictable,5,0,26525,1,
4511,58,Cerulean City,2.0,Underground Battler,Grass,68,0,HealBall,47,0,0,Aggressive,7,0,399007,0,
4512,40,Fuchsia City,0.0,Biker,Ghost,17,0,PokéBall,59,1,0,Unpredictable,5,0,9927,1,
4513,53,Viridian City,0.0,Rocket Grunt,Dark,38,0,NetBall,79,5,0,Unpredictable,6,0,37727,1,
4514,19,Viridian City,0.0,Fisherman,Rock,38,0,NetBall,48,3,0,Unpredictable,13,0,97747,1,
4515,70,Fuchsia City,0.0,Gym Leader Assistant,Dark,48,0,LuxuryBall,66,1,0,Aggressive,25,0,24342,1,
4516,36,Celadon City,1.0,Daycare Worker,Fairy,68,0,UltraBall,45,4,0,Unpredictable,13,0,81301,1,
4517,36,Pallet Town,0.0,Rocket Grunt,Dark,97,0,HealBall,64,1,0,Unpredictable,3,0,35071,1,
4518,17,Viridian City,2.0,Underground Battler,Bug,68,0,UltraBall,66,0,0,Aggressive,19,0,10007,1,
4519,66,Pallet Town,1.0,Scientist,Grass,28,0,HealBall,32,0,0,Aggressive,15,0,42044,1,
4520,56,Cinnabar Island,1.0,Fisherman,Poison,31,0,HealBall,67,6,0,Defensive,14,0,69990,1,
4521,45,Lavender Town,1.0,Elite Trainer,Fighting,85,0,NetBall,37,1,0,Unpredictable,20,0,29070,1,
4522,22,Lavender Town,1.0,Gym Leader Assistant,Bug,87,0,LuxuryBall,43,3,0,Defensive,11,0,68,1,
4523,55,Celadon City,0.0,Fisherman,Bug,35,0,TimerBall,59,0,0,Aggressive,7,0,90115,1,
4524,38,Cerulean City,1.0,Gym Leader Assistant,Poison,16,0,MasterBall,67,0,0,Aggressive,12,1,118110,1,
4525,10,Pallet Town,1.0,Elite Trainer,Water,81,0,UltraBall,57,0,0,Aggressive,10,0,8746,1,
4526,22,Saffron City,1.0,Elite Trainer,Water,33,0,UltraBall,73,5,0,Aggressive,24,0,64532,1,
4527,39,Pallet Town,1.0,Scientist,Fighting,18,0,TimerBall,74,2,0,Unpredictable,3,0,66739,1,
4528,53,Pewter City,0.0,Gym Leader Assistant,Grass,35,0,PokéBall,34,3,0,Defensive,24,0,62815,1,
4529,21,Cinnabar Island,1.0,Scientist,Grass,8,0,UltraBall,35,1,0,Defensive,22,1,291254,0,
4530,66,Viridian City,0.0,Casino Worker,Dragon,51,0,DarkBall,27,0,0,Unpredictable,14,0,70929,1,
4531,14,Lavender Town,1.0,Scientist,Dark,29,0,UltraBall,61,1,0,Defensive,5,0,96762,1,
4532,65,Saffron City,2.0,Police Officer,Bug,92,0,UltraBall,72,6,0,Aggressive,13,0,56142,1,
4533,27,Pewter City,1.0,Biker,Electric,95,0,LuxuryBall,72,5,0,Unpredictable,22,0,55019,1,
4534,15,Celadon City,1.0,Fisherman,Psychic,24,0,DarkBall,36,1,0,Defensive,1,0,49349,1,
4535,58,Pewter City,1.0,Police Officer,Dragon,48,0,GreatBall,66,5,0,Aggressive,9,0,48294,1,
4536,15,Fuchsia City,1.0,Champion,Fairy,9,0,HealBall,74,5,0,Unpredictable,22,0,18530,1,
4537,45,Cinnabar Island,1.0,Daycare Worker,Fairy,43,0,HealBall,51,2,0,Defensive,7,0,26075,1,
4538,33,Celadon City,0.0,Gym Leader Assistant,Bug,69,0,GreatBall,48,0,0,Defensive,3,0,86658,1,
4539,47,Vermilion City,0.0,Gym Leader Assistant,Normal,87,0,MasterBall,70,3,0,Unpredictable,7,0,9093,1,
4540,37,Pallet Town,1.0,Elite Trainer,Ghost,64,0,GreatBall,23,3,0,Defensive,15,0,77962,1,
4541,34,Lavender Town,1.0,Elite Trainer,Fairy,46,0,MasterBall,45,4,0,Defensive,9,0,37937,1,
4542,51,Cerulean City,1.0,Police Officer,Bug,25,0,HealBall,33,2,0,Unpredictable,22,0,52228,1,
4543,30,Cerulean City,0.0,Biker,Fairy,66,0,DarkBall,82,3,0,Aggressive,8,0,32342,1,
4544,35,Vermilion City,1.0,Underground Battler,Poison,72,0,MasterBall,20,5,0,Aggressive,2,0,21204,1,
4545,41,Viridian City,1.0,Fisherman,Flying,73,0,LuxuryBall,29,0,0,Aggressive,10,0,92163,1,
4546,55,Cerulean City,0.0,Elite Trainer,Water,37,0,MasterBall,74,3,0,Unpredictable,6,0,82083,1,
4547,21,Pewter City,1.0,Breeder,Fighting,17,0,DarkBall,44,3,0,Defensive,11,0,98866,1,
4548,25,Vermilion City,2.0,Black Market Dealer,Dark,53,0,HealBall,56,3,0,Unpredictable,15,0,12799,1,
4549,14,Lavender Town,0.0,Black Market Dealer,Rock,24,0,PokéBall,76,4,0,Unpredictable,1,0,48019,1,
4550,38,Celadon City,1.0,Nurse,Dark,29,0,PokéBall,45,1,0,Aggressive,25,0,5262,1,
4551,17,Saffron City,1.0,PokéMart Seller,Fighting,67,0,PokéBall,65,0,0,Defensive,6,0,17636,1,
4552,21,Vermilion City,1.0,Nurse,Dark,76,0,PokéBall,79,2,0,Unpredictable,11,0,176331,0,
4553,57,Pewter City,1.0,Casino Worker,Flying,35,0,TimerBall,78,0,0,Aggressive,13,0,59566,1,
4554,26,Celadon City,1.0,Breeder,Ground,62,0,UltraBall,71,1,0,Unpredictable,5,0,99388,1,
4555,20,Cerulean City,2.0,Researcher,Poison,7,0,MasterBall,43,0,0,Defensive,17,0,28215,1,
4556,43,Pallet Town,2.0,Casino Worker,Fire,46,0,DuskBall,49,1,0,Unpredictable,6,1,342021,1,
4557,58,Saffron City,0.0,Black Market Dealer,Dragon,65,0,TimerBall,72,4,0,Aggressive,19,0,93507,1,
4558,67,Lavender Town,0.0,Black Market Dealer,Ground,11,0,LuxuryBall,44,0,0,Aggressive,10,0,4997,1,
4559,68,Vermilion City,1.0,Scientist,Poison,22,0,UltraBall,77,5,0,Aggressive,10,0,75848,1,
4560,10,Cerulean City,0.0,Biker,Fighting,70,0,TimerBall,42,4,0,Unpredictable,10,0,127,1,
4561,35,Cerulean City,0.0,Breeder,Dragon,90,1,NetBall,73,2,0,Aggressive,22,0,243428,1,
4562,14,Cinnabar Island,2.0,Nurse,Grass,62,0,MasterBall,76,4,0,Aggressive,13,0,93058,1,
4563,14,Cerulean City,0.0,Gym Leader Assistant,Fire,6,0,GreatBall,63,6,0,Aggressive,22,0,18137,1,
4564,28,Fuchsia City,1.0,PokéMart Seller,Dragon,22,0,UltraBall,50,4,0,Aggressive,17,0,89654,1,
4565,62,Pallet Town,0.0,Biker,Water,32,1,DuskBall,85,5,0,Aggressive,24,0,308280,1,
4566,33,Fuchsia City,1.0,Researcher,Fairy,60,0,DarkBall,59,0,0,Unpredictable,5,0,49338,1,
4567,11,Celadon City,1.0,PokéMart Seller,Ground,81,0,LuxuryBall,26,4,0,Aggressive,12,0,44043,1,
4568,35,Pallet Town,0.0,Fisherman,Poison,44,0,NetBall,62,1,0,Aggressive,22,0,15957,1,
4569,30,Cerulean City,0.0,Biker,Water,44,0,TimerBall,63,0,0,Defensive,6,0,14581,1,
4570,46,Fuchsia City,1.0,Nurse,Fire,70,0,GreatBall,24,3,0,Unpredictable,8,0,44174,1,
4571,49,Pallet Town,0.0,Researcher,Rock,48,1,MasterBall,76,1,0,Defensive,8,0,88132,0,
4572,37,Cinnabar Island,2.0,Champion,Poison,69,1,HealBall,87,3,0,Unpredictable,21,0,203304,0,
4573,32,Lavender Town,1.0,Elite Trainer,Rock,13,0,DarkBall,27,3,0,Defensive,9,0,40344,1,
4574,60,Cinnabar Island,1.0,Champion,Fairy,63,0,NetBall,78,0,0,Aggressive,16,0,41700,1,
4575,18,Fuchsia City,2.0,Champion,Ghost,9,0,DarkBall,50,5,0,Defensive,15,0,90756,1,
4576,47,Cinnabar Island,1.0,Police Officer,Fairy,28,0,TimerBall,68,5,0,Aggressive,18,0,78540,1,
4577,39,Vermilion City,1.0,PokéMart Seller,Bug,10,0,DuskBall,28,4,0,Unpredictable,21,0,39661,1,
4578,68,Lavender Town,2.0,Gym Leader Assistant,Poison,71,1,GreatBall,32,1,0,Unpredictable,16,0,35084,0,
4579,46,Vermilion City,1.0,Underground Battler,Ghost,48,0,PokéBall,37,5,0,Aggressive,21,0,362448,0,
4580,63,Cinnabar Island,0.0,Gym Leader Assistant,Fairy,5,0,UltraBall,55,4,0,Defensive,8,0,30161,1,
4581,65,Viridian City,0.0,Breeder,Fire,41,0,HealBall,37,1,0,Defensive,20,0,30072,1,
4582,13,Viridian City,1.0,Champion,Ice,7,0,GreatBall,50,3,0,Unpredictable,23,0,30234,1,
4583,21,Pallet Town,1.0,Breeder,Flying,61,0,DuskBall,58,3,0,Aggressive,19,0,95170,1,
4584,22,Saffron City,0.0,Rocket Grunt,Water,19,0,TimerBall,26,3,0,Aggressive,18,0,32141,1,
4585,64,Cerulean City,0.0,PokéMart Seller,Grass,43,1,PokéBall,40,2,0,Defensive,30,0,46642,0,
4586,61,Pallet Town,0.0,Scientist,Ice,44,0,DuskBall,72,0,0,Unpredictable,14,0,14890,1,
4587,66,Vermilion City,1.0,Champion,Bug,22,0,TimerBall,73,1,0,Unpredictable,14,0,3033,1,
4588,28,Pallet Town,0.0,Scientist,Rock,17,0,DuskBall,41,0,0,Aggressive,9,0,57539,1,
4589,51,Saffron City,0.0,Daycare Worker,Ghost,47,0,MasterBall,78,0,0,Unpredictable,23,0,42555,1,
4590,37,Cinnabar Island,1.0,Champion,Poison,81,0,PokéBall,49,1,0,Unpredictable,21,0,32145,1,
4591,37,Pallet Town,1.0,Underground Battler,Dark,51,0,MasterBall,33,4,0,Defensive,3,1,288649,0,
4592,31,Pewter City,2.0,Daycare Worker,Rock,50,0,HealBall,77,6,0,Unpredictable,8,0,35045,1,
4593,61,Cinnabar Island,0.0,Fisherman,Fire,46,0,LuxuryBall,85,3,0,Unpredictable,9,0,54490,1,
4594,65,Lavender Town,0.0,Black Market Dealer,Electric,59,0,DuskBall,84,7,0,Unpredictable,22,0,97617,1,
4595,31,Celadon City,1.0,Gym Leader Assistant,Dark,13,0,MasterBall,47,3,0,Aggressive,12,0,69532,1,
4596,60,Lavender Town,1.0,PokéMart Seller,Ice,22,0,GreatBall,49,1,0,Defensive,13,0,92229,1,
4597,16,Pewter City,1.0,Casino Worker,Fighting,54,0,HealBall,61,0,0,Aggressive,15,0,75049,1,
4598,34,Saffron City,1.0,Underground Battler,Ice,77,1,LuxuryBall,54,2,1,Defensive,9,1,75334,0,
4599,68,Vermilion City,1.0,Daycare Worker,Normal,56,0,PokéBall,70,3,0,Aggressive,2,0,84353,1,
4600,38,Pewter City,2.0,Daycare Worker,Fighting,90,0,LuxuryBall,37,0,0,Unpredictable,24,0,92929,1,
4601,32,Celadon City,0.0,Biker,Grass,26,0,DarkBall,57,2,1,Unpredictable,16,1,305630,0,
4602,15,Vermilion City,1.0,Breeder,Rock,31,0,DuskBall,44,4,0,Aggressive,12,0,55883,1,
4603,53,Fuchsia City,1.0,Casino Worker,Dark,20,0,HealBall,63,2,0,Defensive,1,0,81113,1,
4604,24,Vermilion City,1.0,Breeder,Water,64,0,TimerBall,34,0,0,Defensive,7,0,57434,1,
4605,30,Vermilion City,0.0,Scientist,Steel,68,0,MasterBall,41,5,0,Defensive,25,0,27337,1,
4606,49,Cinnabar Island,0.0,Casino Worker,Psychic,72,0,DarkBall,35,2,0,Defensive,24,0,6932,1,
4607,47,Celadon City,0.0,PokéMart Seller,Psychic,93,0,NetBall,79,8,0,Aggressive,20,0,28837,1,
4608,50,Cinnabar Island,0.0,Daycare Worker,Electric,37,0,LuxuryBall,37,0,0,Aggressive,8,0,3347,1,
4609,57,Cinnabar Island,0.0,Elite Trainer,Fairy,83,0,LuxuryBall,83,4,0,Aggressive,10,0,19728,1,
4610,58,Pallet Town,1.0,Daycare Worker,Bug,70,0,UltraBall,66,0,0,Aggressive,2,0,46593,1,
4611,16,Viridian City,1.0,Elite Trainer,Dragon,93,0,NetBall,78,1,0,Aggressive,5,0,76737,1,
4612,33,Pewter City,1.0,Biker,Dragon,75,0,GreatBall,61,1,0,Aggressive,15,0,38123,1,
4613,25,Saffron City,0.0,Black Market Dealer,Steel,20,0,UltraBall,44,1,0,Unpredictable,17,0,69878,1,
4614,53,Viridian City,1.0,Breeder,Psychic,47,1,GreatBall,31,2,0,Defensive,17,1,331958,1,
4615,58,Pewter City,1.0,Police Officer,Poison,68,0,PokéBall,84,3,0,Aggressive,15,0,21068,1,
4616,39,Lavender Town,2.0,Rocket Grunt,Psychic,18,0,DarkBall,42,1,0,Aggressive,19,0,42965,1,
4617,31,Saffron City,1.0,Researcher,Fighting,31,0,PokéBall,43,0,0,Aggressive,18,0,36530,1,
4618,29,Lavender Town,0.0,Casino Worker,Fire,41,0,DarkBall,66,0,0,Defensive,21,0,21866,1,
4619,28,Cinnabar Island,1.0,Daycare Worker,Fighting,38,0,DarkBall,76,6,0,Unpredictable,22,0,81486,1,
4620,51,Vermilion City,0.0,Casino Worker,Poison,40,0,GreatBall,52,0,0,Aggressive,7,0,52457,1,
4621,16,Pewter City,1.0,PokéMart Seller,Electric,47,0,MasterBall,69,0,0,Defensive,0,0,53084,1,
4622,31,Celadon City,1.0,PokéMart Seller,Flying,38,0,MasterBall,32,5,0,Defensive,18,0,42907,1,
4623,20,Viridian City,1.0,Casino Worker,Ground,62,0,TimerBall,28,4,0,Defensive,11,0,39973,1,
4624,28,Pallet Town,1.0,Casino Worker,Psychic,23,0,NetBall,55,4,0,Unpredictable,13,0,72843,1,
4625,57,Cinnabar Island,1.0,Police Officer,Psychic,64,0,LuxuryBall,58,4,0,Aggressive,20,0,2229,1,
4626,41,Saffron City,1.0,Daycare Worker,Ghost,86,0,HealBall,65,0,0,Defensive,16,0,95113,1,
4627,53,Fuchsia City,1.0,Breeder,Fire,17,0,GreatBall,78,6,0,Unpredictable,11,0,23525,1,
4628,12,Pallet Town,0.0,Researcher,Bug,6,0,DarkBall,37,4,0,Unpredictable,0,0,70749,1,
4629,12,Viridian City,0.0,Casino Worker,Steel,38,0,DarkBall,26,1,0,Unpredictable,1,0,13451,1,
4630,19,Pallet Town,0.0,Scientist,Ice,64,0,GreatBall,39,0,0,Aggressive,7,0,12004,1,
4631,49,Cerulean City,2.0,Black Market Dealer,Grass,6,0,DuskBall,66,2,0,Defensive,12,0,38195,1,
4632,42,Saffron City,1.0,Scientist,Fairy,28,0,LuxuryBall,57,6,0,Aggressive,10,0,18242,1,
4633,42,Vermilion City,1.0,Biker,Ice,38,0,UltraBall,22,7,0,Unpredictable,18,0,94195,1,
4634,25,Cerulean City,2.0,Fisherman,Ghost,37,0,PokéBall,46,5,0,Defensive,23,0,11172,1,
4635,36,Vermilion City,1.0,Casino Worker,Dark,6,0,TimerBall,85,3,0,Aggressive,16,0,80735,1,
4636,47,Lavender Town,1.0,Black Market Dealer,Grass,51,0,UltraBall,50,1,0,Unpredictable,20,0,44152,1,
4637,51,Pallet Town,0.0,Daycare Worker,Water,43,0,MasterBall,56,4,0,Unpredictable,13,0,97741,1,
4638,15,Saffron City,0.0,PokéMart Seller,Electric,61,0,HealBall,69,0,0,Aggressive,5,0,40258,1,
4639,48,Lavender Town,0.0,Fisherman,Fighting,77,0,NetBall,27,2,0,Defensive,9,0,78758,1,
4640,32,Viridian City,2.0,Researcher,Steel,59,0,PokéBall,70,6,0,Defensive,22,0,11183,1,
4641,25,Saffron City,0.0,Nurse,Dragon,43,0,MasterBall,67,0,0,Unpredictable,23,0,67308,1,
4642,57,Pallet Town,0.0,Daycare Worker,Fairy,87,0,GreatBall,62,2,0,Unpredictable,4,1,15468,0,
4643,13,Pewter City,1.0,Breeder,Rock,18,0,TimerBall,83,1,0,Defensive,13,0,16314,1,
4644,16,Fuchsia City,1.0,Nurse,Water,44,0,TimerBall,26,1,0,Defensive,5,0,998,1,
4645,38,Pallet Town,1.0,Elite Trainer,Water,58,0,NetBall,35,1,0,Aggressive,5,0,74304,1,
4646,64,Celadon City,2.0,Elite Trainer,Electric,25,0,DuskBall,84,0,0,Defensive,25,0,10371,1,
4647,27,Cinnabar Island,1.0,Scientist,Water,50,0,HealBall,27,3,0,Aggressive,24,0,13163,1,
4648,23,Cinnabar Island,2.0,PokéMart Seller,Water,92,0,DuskBall,67,4,0,Unpredictable,12,0,23441,1,
4649,23,Saffron City,1.0,Rocket Grunt,Grass,61,0,NetBall,44,3,0,Defensive,22,0,27105,1,
4650,49,Celadon City,0.0,Nurse,Dark,64,0,PokéBall,61,3,0,Aggressive,3,0,7883,1,
4651,55,Saffron City,1.0,Rocket Grunt,Dragon,25,0,PokéBall,63,0,0,Unpredictable,6,0,86782,1,
4652,54,Cinnabar Island,0.0,Fisherman,Ice,65,0,GreatBall,79,5,0,Aggressive,17,0,89561,1,
4653,58,Cerulean City,2.0,Gym Leader Assistant,Dark,57,0,UltraBall,62,0,0,Defensive,15,0,60219,1,
4654,21,Cinnabar Island,0.0,Researcher,Fire,72,0,PokéBall,67,3,0,Defensive,13,0,88526,1,
4655,50,Pallet Town,0.0,Champion,Dragon,75,0,NetBall,74,3,0,Aggressive,2,0,37792,1,
4656,63,Saffron City,1.0,Underground Battler,Water,51,0,PokéBall,32,6,0,Aggressive,10,0,97187,1,
4657,30,Saffron City,1.0,Elite Trainer,Flying,6,0,MasterBall,21,1,0,Aggressive,22,0,80391,1,
4658,35,Lavender Town,1.0,PokéMart Seller,Ghost,83,0,GreatBall,64,0,0,Aggressive,10,0,4019,1,
4659,42,Saffron City,0.0,Casino Worker,Ghost,17,0,MasterBall,60,5,0,Unpredictable,21,0,6872,1,
4660,45,Cerulean City,0.0,Rocket Grunt,Electric,32,0,HealBall,26,0,0,Defensive,4,0,49982,1,
4661,39,Pallet Town,0.0,Rocket Grunt,Flying,61,0,DarkBall,76,1,0,Aggressive,6,0,78949,1,
4662,47,Lavender Town,1.0,Biker,Electric,75,1,GreatBall,66,2,0,Aggressive,5,1,85710,1,
4663,65,Celadon City,0.0,Casino Worker,Ghost,85,1,NetBall,55,2,0,Defensive,17,0,153882,1,
4664,60,Pewter City,1.0,Elite Trainer,Ice,52,0,TimerBall,66,3,0,Defensive,0,0,81714,1,
4665,29,Cinnabar Island,1.0,Underground Battler,Ground,39,0,GreatBall,31,2,0,Unpredictable,21,0,80958,1,
4666,30,Vermilion City,1.0,Daycare Worker,Ice,87,0,HealBall,33,0,0,Aggressive,7,0,51814,1,
4667,22,Saffron City,0.0,Police Officer,Ghost,75,0,HealBall,34,2,0,Defensive,3,0,22052,1,
4668,60,Vermilion City,2.0,Rocket Grunt,Normal,81,0,MasterBall,75,2,0,Defensive,0,0,83349,1,
4669,18,Lavender Town,1.0,Nurse,Psychic,8,0,TimerBall,53,6,0,Unpredictable,10,0,61538,1,
4670,29,Fuchsia City,1.0,Champion,Fairy,39,0,HealBall,68,2,0,Unpredictable,19,0,95253,1,
4671,21,Pallet Town,1.0,Gym Leader Assistant,Dark,53,0,DuskBall,67,3,0,Unpredictable,8,0,39831,1,
4672,56,Pewter City,0.0,Champion,Electric,92,0,GreatBall,85,8,0,Defensive,5,0,99644,1,
4673,45,Saffron City,1.0,Biker,Water,46,0,LuxuryBall,82,0,0,Defensive,7,0,32905,1,
4674,62,Celadon City,1.0,Gym Leader Assistant,Flying,39,0,TimerBall,26,0,0,Defensive,13,0,21117,1,
4675,54,Fuchsia City,0.0,Black Market Dealer,Grass,97,0,NetBall,78,1,0,Aggressive,6,0,8170,1,
4676,62,Viridian City,1.0,PokéMart Seller,Electric,77,0,TimerBall,58,5,0,Aggressive,15,0,69411,1,
4677,59,Viridian City,1.0,Breeder,Psychic,84,0,TimerBall,65,1,0,Aggressive,11,0,15421,1,
4678,21,Cerulean City,0.0,Gym Leader Assistant,Rock,19,0,DuskBall,74,0,0,Aggressive,8,0,56199,1,
4679,51,Viridian City,1.0,Biker,Fighting,97,0,HealBall,21,7,0,Defensive,17,0,26232,1,
4680,15,Pallet Town,0.0,Breeder,Dark,52,0,LuxuryBall,48,6,0,Defensive,20,0,62579,1,
4681,56,Pallet Town,1.0,Elite Trainer,Water,98,0,HealBall,69,2,0,Defensive,23,0,21156,1,
4682,13,Cinnabar Island,2.0,Underground Battler,Bug,82,0,MasterBall,74,0,0,Aggressive,7,0,49067,1,
4683,16,Lavender Town,1.0,Casino Worker,Water,8,0,DuskBall,43,0,0,Defensive,21,0,18123,1,
4684,50,Lavender Town,0.0,Black Market Dealer,Steel,76,0,DarkBall,53,0,0,Unpredictable,5,0,10633,1,
4685,37,Cerulean City,0.0,Police Officer,Dragon,74,0,GreatBall,37,0,0,Unpredictable,12,0,58200,1,
4686,66,Pallet Town,1.0,Researcher,Poison,12,0,HealBall,56,3,0,Defensive,7,0,38662,1,
4687,63,Cinnabar Island,1.0,Researcher,Flying,61,0,PokéBall,54,1,0,Unpredictable,21,0,14126,1,
4688,24,Vermilion City,1.0,Researcher,Dark,97,0,HealBall,67,3,0,Defensive,15,0,51987,1,
4689,66,Pewter City,1.0,Daycare Worker,Electric,83,0,MasterBall,43,6,0,Defensive,22,1,106020,0,
4690,48,Cerulean City,0.0,PokéMart Seller,Electric,98,0,DuskBall,47,1,0,Unpredictable,16,0,42173,1,
4691,41,Pallet Town,0.0,Casino Worker,Psychic,40,0,PokéBall,20,1,0,Unpredictable,10,0,64181,1,
4692,12,Pallet Town,0.0,Daycare Worker,Electric,87,1,MasterBall,49,4,0,Aggressive,25,0,267697,0,
4693,37,Vermilion City,0.0,Elite Trainer,Water,70,0,UltraBall,55,0,0,Aggressive,18,0,31478,1,
4694,23,Saffron City,0.0,Champion,Fairy,90,0,DarkBall,75,4,0,Defensive,19,0,13318,1,
4695,62,Cinnabar Island,1.0,Casino Worker,Fighting,29,0,TimerBall,70,1,0,Defensive,11,0,35165,1,
4696,35,Lavender Town,1.0,Biker,Flying,29,0,LuxuryBall,75,2,0,Aggressive,6,0,87713,1,
4697,12,Lavender Town,1.0,Casino Worker,Steel,44,0,LuxuryBall,75,0,0,Unpredictable,17,0,62493,1,
4698,69,Pewter City,0.0,Breeder,Poison,39,0,TimerBall,43,3,0,Defensive,7,0,32229,1,
4699,31,Saffron City,2.0,Police Officer,Dark,64,0,TimerBall,31,0,0,Aggressive,21,0,49739,1,
4700,70,Viridian City,1.0,Scientist,Electric,75,0,PokéBall,63,0,0,Aggressive,13,0,41043,1,
4701,65,Pewter City,1.0,Rocket Grunt,Ghost,39,0,MasterBall,70,5,0,Defensive,23,0,22062,1,
4702,59,Lavender Town,2.0,Casino Worker,Ground,11,0,LuxuryBall,42,2,0,Aggressive,3,0,40118,1,
