ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
324,39,Cerulean City,1.0,Black Market Dealer,Poison,100,0,NetBall,77,0,0,Defensive,2,0,90939,1,0
216,52,Pallet Town,1.0,Casino Worker,Fighting,65,0,UltraBall,21,1,0,Aggressive,4,0,93514,1,0
1936,43,Pewter City,0.0,Biker,Fairy,96,0,NetBall,32,0,0,Aggressive,1,0,21503,1,0
2171,28,Pallet Town,0.0,Black Market Dealer,Dragon,50,0,UltraBall,67,1,0,Aggressive,21,0,76749,1,0
1540,17,Pallet Town,0.0,Nurse,Fairy,63,0,GreatBall,55,3,0,Unpredictable,12,0,65735,1,0
3259,54,Pewter City,1.0,Elite Trainer,Steel,30,0,GreatBall,81,3,0,Aggressive,6,0,2606,1,0
2029,26,Pewter City,1.0,Scientist,Fighting,46,0,UltraBall,40,3,0,Aggressive,18,0,79324,1,0
844,28,Viridian City,1.0,Researcher,Flying,55,0,UltraBall,65,2,0,Defensive,15,0,85107,1,0
3348,57,Pewter City,1.0,Scientist,Rock,69,0,MasterBall,46,3,0,Aggressive,11,0,19955,1,0
839,35,Vermilion City,1.0,Breeder,Ice,41,0,DarkBall,45,1,0,Unpredictable,10,0,38688,1,0
2652,30,Vermilion City,1.0,Gym Leader Assistant,Fire,44,0,GreatBall,50,3,0,Aggressive,3,0,25814,1,0
2849,65,Cerulean City,0.0,Champion,Steel,84,0,NetBall,38,4,0,Unpredictable,12,0,13357,1,0
2169,15,Pallet Town,0.0,Rocket Grunt,Steel,20,0,TimerBall,47,1,0,Unpredictable,19,0,12094,1,0
388,19,Viridian City,0.0,Nurse,Dragon,66,0,GreatBall,57,1,0,Aggressive,13,0,28488,1,0
2089,50,Vermilion City,0.0,Breeder,Poison,34,0,TimerBall,54,4,0,Defensive,20,0,87739,1,0
3054,48,Viridian City,1.0,Casino Worker,Ghost,100,0,MasterBall,55,2,0,Aggressive,14,0,44928,1,0
2152,53,Vermilion City,0.0,Fisherman,Poison,32,0,UltraBall,69,2,0,Defensive,4,0,7542,1,0
1012,33,Saffron City,1.0,PokéMart Seller,Bug,11,0,DuskBall,30,3,0,Aggressive,21,0,58090,1,0
2351,15,Fuchsia City,1.0,Biker,Fire,13,0,LuxuryBall,51,0,0,Aggressive,8,0,50768,1,0
3381,35,Fuchsia City,1.0,Daycare Worker,Fairy,71,0,NetBall,78,1,0,Unpredictable,16,0,49279,1,0
2020,36,Cerulean City,1.0,Elite Trainer,Dragon,98,0,UltraBall,68,0,0,Aggressive,13,0,82683,1,0
2581,47,Cerulean City,0.0,Underground Battler,Psychic,58,0,PokéBall,27,6,0,Defensive,8,0,81052,1,0
3831,51,Pewter City,1.0,Black Market Dealer,Fire,51,0,MasterBall,37,0,0,Unpredictable,25,0,259395,0,1
1556,15,Cerulean City,0.0,Gym Leader Assistant,Dark,88,0,MasterBall,64,0,0,Unpredictable,21,0,42655,1,0
2727,27,Lavender Town,1.0,Researcher,Ice,37,0,GreatBall,21,4,0,Aggressive,4,0,9036,1,0
3743,50,Fuchsia City,2.0,Champion,Dark,46,0,NetBall,36,6,0,Defensive,21,1,242634,0,1
1838,51,Cinnabar Island,0.0,Rocket Grunt,Poison,88,0,UltraBall,35,3,0,Unpredictable,1,0,69901,1,0
2104,11,Viridian City,0.0,Black Market Dealer,Fire,36,0,DarkBall,47,4,0,Defensive,12,0,85020,1,0
2533,67,Cinnabar Island,1.0,Casino Worker,Steel,64,0,UltraBall,58,2,0,Aggressive,9,0,224275,0,1
3237,64,Pewter City,0.0,Researcher,Fighting,70,0,HealBall,44,4,0,Unpredictable,11,0,9257,1,0
1878,58,Vermilion City,0.0,PokéMart Seller,Bug,19,0,TimerBall,69,3,0,Unpredictable,4,0,31573,1,0
1402,22,Cinnabar Island,0.0,Champion,Water,81,0,GreatBall,60,4,0,Unpredictable,17,0,78289,1,0
2163,25,Pallet Town,0.0,Underground Battler,Normal,35,0,NetBall,35,3,0,Unpredictable,7,0,23569,1,0
3253,53,Viridian City,0.0,Nurse,Normal,7,0,DuskBall,68,4,0,Unpredictable,3,0,49846,1,0
2596,35,Fuchsia City,1.0,Researcher,Fighting,26,0,MasterBall,29,7,0,Aggressive,8,0,71059,1,0
732,60,Cinnabar Island,1.0,Gym Leader Assistant,Rock,74,0,DuskBall,61,3,0,Unpredictable,2,0,24523,1,0
227,17,Saffron City,1.0,Biker,Flying,57,1,NetBall,57,3,0,Defensive,23,1,236943,0,1
983,17,Pallet Town,0.0,Champion,Poison,35,0,TimerBall,28,4,0,Unpredictable,13,0,80793,1,0
950,67,Pewter City,1.0,Black Market Dealer,Poison,90,0,NetBall,44,0,0,Unpredictable,19,0,38531,1,0
2620,33,Celadon City,0.0,Gym Leader Assistant,Grass,59,0,GreatBall,23,2,0,Unpredictable,21,0,16335,1,0
1748,68,Viridian City,1.0,Nurse,Poison,84,0,LuxuryBall,46,2,0,Defensive,5,0,37638,1,0
3482,52,Viridian City,0.0,Elite Trainer,Fighting,30,0,NetBall,67,0,0,Defensive,8,0,4781,1,0
171,13,Celadon City,1.0,PokéMart Seller,Dark,84,0,PokéBall,79,0,0,Aggressive,19,0,69134,1,0
295,64,Vermilion City,1.0,Nurse,Fire,28,0,UltraBall,61,3,0,Unpredictable,23,0,59451,1,0
367,30,Celadon City,1.0,Champion,Rock,55,0,PokéBall,24,0,0,Unpredictable,14,0,83515,1,0
2485,52,Fuchsia City,0.0,Police Officer,Water,73,0,LuxuryBall,50,1,0,Unpredictable,17,0,77767,1,0
3862,29,Fuchsia City,0.0,Black Market Dealer,Rock,82,0,NetBall,40,5,0,Unpredictable,2,0,3158,1,0
947,14,Fuchsia City,0.0,Underground Battler,Grass,8,0,NetBall,47,1,0,Unpredictable,5,0,62464,1,0
1138,30,Viridian City,1.0,Daycare Worker,Flying,53,1,HealBall,53,2,1,Unpredictable,28,1,72440,0,1
2794,23,Fuchsia City,1.0,Researcher,Ghost,79,0,MasterBall,21,0,0,Unpredictable,22,0,35527,1,0
964,53,Fuchsia City,1.0,Casino Worker,Ghost,43,0,NetBall,56,0,0,Aggressive,25,0,95359,0,1
714,47,Fuchsia City,1.0,Underground Battler,Water,71,0,GreatBall,33,0,0,Defensive,20,0,94548,1,0
1354,17,Pewter City,0.0,Casino Worker,Ghost,41,0,PokéBall,66,3,0,Defensive,16,0,27529,1,0
2011,30,Saffron City,1.0,Champion,Normal,72,0,HealBall,68,1,0,Aggressive,17,0,33210,1,0
719,30,Cinnabar Island,1.0,Fisherman,Psychic,68,0,TimerBall,40,0,0,Defensive,16,0,50652,1,0
842,54,Fuchsia City,1.0,Police Officer,Dragon,23,0,UltraBall,27,2,0,Aggressive,15,0,62341,1,0
1660,65,Cerulean City,2.0,Champion,Water,67,0,LuxuryBall,25,1,0,Unpredictable,23,0,26613,1,0
738,55,Pewter City,0.0,Elite Trainer,Dark,45,0,GreatBall,80,0,0,Aggressive,1,0,44725,1,0
3027,60,Pallet Town,1.0,Daycare Worker,Psychic,90,0,DarkBall,36,2,0,Defensive,14,0,15853,1,0
2962,44,Celadon City,0.0,Rocket Grunt,Steel,88,0,HealBall,39,0,0,Unpredictable,15,0,43391,1,0
913,68,Lavender Town,1.0,Gym Leader Assistant,Rock,79,0,DuskBall,25,2,0,Unpredictable,16,0,21973,1,0
1891,29,Celadon City,2.0,Gym Leader Assistant,Water,40,0,TimerBall,66,2,0,Defensive,12,0,69117,1,0
1013,54,Viridian City,1.0,PokéMart Seller,Dragon,97,0,HealBall,27,0,0,Defensive,1,0,40798,1,0
479,59,Pewter City,1.0,Casino Worker,Water,10,0,GreatBall,76,0,0,Unpredictable,5,0,69064,1,0
1993,18,Saffron City,0.0,Rocket Grunt,Bug,5,0,UltraBall,71,5,0,Aggressive,22,1,397553,1,1
3256,48,Cerulean City,1.0,Elite Trainer,Poison,90,0,TimerBall,36,5,0,Aggressive,16,0,4881,1,0
1026,60,Fuchsia City,0.0,Casino Worker,Fighting,8,0,MasterBall,47,1,0,Aggressive,17,0,17567,1,0
3151,41,Lavender Town,1.0,Daycare Worker,Dragon,24,0,DarkBall,78,3,0,Aggressive,16,0,34789,1,0
1647,28,Fuchsia City,1.0,Nurse,Dragon,53,0,UltraBall,36,2,0,Aggressive,17,0,30560,1,0
129,16,Viridian City,0.0,Casino Worker,Dark,55,0,TimerBall,32,5,0,Defensive,3,0,85659,1,0
835,18,Pewter City,0.0,Rocket Grunt,Rock,98,0,MasterBall,72,2,0,Unpredictable,8,0,12572,1,0
1513,55,Pewter City,1.0,PokéMart Seller,Dragon,97,0,DuskBall,23,0,0,Defensive,11,0,18721,1,0
1299,29,Vermilion City,0.0,PokéMart Seller,Poison,77,0,PokéBall,47,0,0,Unpredictable,24,0,96027,1,0
254,58,Celadon City,1.0,Elite Trainer,Ice,32,0,NetBall,51,2,0,Defensive,24,1,369738,0,1
1869,25,Viridian City,0.0,Fisherman,Electric,50,0,NetBall,48,0,0,Defensive,11,0,90394,1,0
3865,69,Cinnabar Island,2.0,Black Market Dealer,Water,46,0,PokéBall,40,0,0,Defensive,8,0,325731,0,1
1846,30,Fuchsia City,1.0,Casino Worker,Rock,82,0,DuskBall,39,3,0,Unpredictable,23,0,80426,1,0
2414,25,Fuchsia City,2.0,Rocket Grunt,Poison,80,0,GreatBall,30,1,0,Unpredictable,1,0,14827,1,0
1974,67,Saffron City,1.0,Gym Leader Assistant,Flying,27,0,DuskBall,82,2,0,Defensive,5,0,25476,1,0
1235,19,Viridian City,0.0,Elite Trainer,Fairy,99,0,HealBall,41,3,0,Aggressive,22,0,47196,1,0
2990,58,Viridian City,0.0,Champion,Ghost,19,0,LuxuryBall,83,0,0,Unpredictable,17,0,57833,1,0
2696,34,Celadon City,0.0,Police Officer,Flying,51,0,DuskBall,79,3,0,Defensive,18,0,2310,1,0
1084,31,Viridian City,0.0,Elite Trainer,Rock,39,0,HealBall,61,0,0,Aggressive,18,0,83387,1,0
808,10,Pewter City,1.0,Breeder,Electric,55,0,PokéBall,53,8,0,Unpredictable,22,0,76684,1,0
405,64,Fuchsia City,2.0,Gym Leader Assistant,Psychic,34,0,MasterBall,44,3,0,Unpredictable,5,0,86784,1,0
1011,50,Pewter City,1.0,Elite Trainer,Ghost,66,0,PokéBall,50,0,0,Aggressive,16,0,75742,1,0
1444,60,Fuchsia City,1.0,Casino Worker,Water,5,0,GreatBall,58,3,0,Aggressive,25,0,41148,1,0
3887,30,Vermilion City,0.0,Black Market Dealer,Fairy,61,0,DarkBall,84,3,0,Aggressive,1,0,60929,1,0
716,58,Fuchsia City,0.0,Champion,Water,62,0,HealBall,35,2,0,Unpredictable,11,0,18791,1,0
698,52,Pewter City,1.0,Casino Worker,Dark,74,0,UltraBall,57,0,0,Defensive,18,0,71600,1,0
365,37,Pallet Town,2.0,Gym Leader Assistant,Flying,37,0,LuxuryBall,31,1,0,Defensive,12,1,202910,0,1
1352,56,Fuchsia City,1.0,Police Officer,Poison,39,0,TimerBall,23,0,0,Unpredictable,3,0,96717,1,0
3866,24,Cerulean City,1.0,PokéMart Seller,Psychic,25,1,DarkBall,65,4,0,Defensive,30,0,18513,1,1
3741,26,Vermilion City,1.0,Fisherman,Fighting,100,0,MasterBall,50,0,0,Aggressive,25,0,63926,1,0
3910,46,Cerulean City,0.0,Biker,Grass,31,0,GreatBall,49,2,0,Aggressive,6,1,81211,0,1
846,67,Cerulean City,1.0,Researcher,Fighting,29,0,GreatBall,31,3,0,Unpredictable,23,0,63786,1,0
404,25,Saffron City,0.0,Rocket Grunt,Electric,64,0,DarkBall,53,5,0,Unpredictable,3,0,48062,1,0
3217,19,Lavender Town,2.0,Gym Leader Assistant,Normal,6,1,HealBall,78,2,0,Unpredictable,9,0,176026,0,1
2811,50,Saffron City,0.0,Nurse,Flying,84,0,GreatBall,80,5,0,Unpredictable,25,0,71116,1,0
3524,63,Pallet Town,0.0,Rocket Grunt,Steel,90,0,DuskBall,33,0,0,Defensive,10,0,73941,0,1
704,53,Cinnabar Island,0.0,Casino Worker,Fire,9,0,PokéBall,79,8,0,Unpredictable,3,0,17299,1,0
1729,11,Pallet Town,0.0,Nurse,Ice,93,0,DuskBall,47,2,0,Unpredictable,13,0,57823,1,0
2738,34,Celadon City,0.0,Researcher,Fire,51,0,DuskBall,72,5,0,Defensive,24,0,60942,1,0
3192,50,Cinnabar Island,1.0,Nurse,Poison,99,0,UltraBall,29,2,0,Aggressive,7,0,65881,1,0
2887,19,Cerulean City,0.0,Researcher,Electric,11,0,DarkBall,20,0,0,Defensive,23,0,35096,1,0
2085,30,Vermilion City,0.0,PokéMart Seller,Fairy,41,1,NetBall,73,4,0,Defensive,23,0,329843,0,1
212,16,Viridian City,0.0,Rocket Grunt,Ice,48,0,GreatBall,44,5,0,Aggressive,4,0,42972,1,0
2579,59,Saffron City,0.0,Fisherman,Fire,9,0,DuskBall,64,3,1,Defensive,25,0,372362,0,1
68,33,Lavender Town,1.0,Police Officer,Ground,9,0,MasterBall,63,1,0,Unpredictable,18,0,31400,1,0
2288,26,Celadon City,1.0,PokéMart Seller,Flying,70,0,MasterBall,76,6,0,Defensive,24,0,95306,1,0
3159,12,Cerulean City,1.0,Black Market Dealer,Ground,20,0,DarkBall,29,5,0,Defensive,17,0,66291,1,0
500,31,Lavender Town,0.0,Casino Worker,Electric,98,0,PokéBall,77,0,0,Defensive,6,0,60122,1,0
3686,21,Cinnabar Island,1.0,PokéMart Seller,Fairy,52,0,HealBall,64,2,0,Unpredictable,13,0,20857,1,0
12,11,Cerulean City,1.0,Breeder,Ice,95,0,TimerBall,34,4,0,Aggressive,3,0,19606,1,0
3947,32,Vermilion City,1.0,Elite Trainer,Fire,92,0,MasterBall,54,0,0,Unpredictable,13,0,93433,1,0
3051,44,Pewter City,1.0,Rocket Grunt,Electric,69,0,TimerBall,26,3,0,Unpredictable,8,0,24845,1,0
804,13,Fuchsia City,1.0,Breeder,Ground,38,0,GreatBall,73,4,1,Unpredictable,16,1,125691,1,1
1665,15,Vermilion City,2.0,Elite Trainer,Steel,45,1,LuxuryBall,83,0,0,Defensive,6,0,217602,0,1
2718,44,Fuchsia City,1.0,PokéMart Seller,Fighting,78,0,DarkBall,85,6,0,Defensive,13,0,86782,1,0
225,68,Vermilion City,2.0,Fisherman,Poison,94,0,PokéBall,60,7,0,Defensive,24,0,98947,1,0
2213,52,Pewter City,2.0,Breeder,Ice,96,0,PokéBall,38,0,0,Unpredictable,26,1,172625,1,1
890,17,Pewter City,0.0,PokéMart Seller,Fighting,11,0,GreatBall,64,0,0,Defensive,7,0,95530,1,0
329,42,Cinnabar Island,0.0,Biker,Ghost,66,0,TimerBall,57,3,0,Defensive,1,0,89422,1,0
2371,16,Pewter City,1.0,Breeder,Poison,93,0,LuxuryBall,75,2,0,Unpredictable,9,0,82319,1,0
2323,51,Lavender Town,1.0,PokéMart Seller,Flying,7,0,UltraBall,50,2,0,Aggressive,22,0,57941,1,0
2167,56,Cerulean City,0.0,Underground Battler,Grass,28,1,DarkBall,79,0,0,Aggressive,7,1,360622,0,1
2440,10,Cerulean City,1.0,Daycare Worker,Ghost,100,0,GreatBall,38,7,0,Defensive,19,0,69244,1,0
150,60,Pewter City,1.0,Champion,Grass,74,0,TimerBall,72,0,0,Unpredictable,20,0,81296,1,0
3138,37,Saffron City,1.0,Casino Worker,Normal,74,0,DarkBall,66,0,0,Aggressive,12,0,95899,1,0
2970,49,Saffron City,1.0,Rocket Grunt,Fire,38,0,NetBall,77,2,0,Unpredictable,11,0,9688,1,0
2187,55,Pallet Town,1.0,Fisherman,Rock,57,0,UltraBall,90,3,0,Unpredictable,6,0,79829,1,1
1720,17,Vermilion City,0.0,Rocket Grunt,Normal,29,0,DarkBall,58,1,0,Defensive,25,0,87545,1,0
2601,45,Fuchsia City,0.0,Biker,Dark,15,0,DuskBall,45,1,0,Aggressive,4,0,66095,1,0
2222,19,Viridian City,0.0,Gym Leader Assistant,Ice,64,0,UltraBall,46,1,0,Defensive,11,0,45886,1,0
2498,25,Viridian City,1.0,Scientist,Ghost,21,0,MasterBall,56,4,0,Unpredictable,0,0,70696,1,0
2660,30,Cinnabar Island,0.0,Nurse,Normal,87,0,TimerBall,63,1,0,Defensive,13,0,87519,1,0
3171,30,Cerulean City,0.0,Breeder,Grass,54,0,UltraBall,26,3,0,Defensive,24,0,44544,1,0
2212,36,Lavender Town,1.0,Biker,Grass,59,0,PokéBall,70,3,0,Aggressive,22,1,305783,1,1
2977,12,Saffron City,1.0,Police Officer,Bug,34,0,TimerBall,20,3,0,Unpredictable,21,0,44926,1,0
1985,39,Lavender Town,1.0,Underground Battler,Dark,95,0,DarkBall,81,2,0,Unpredictable,19,0,80383,1,0
1097,43,Cerulean City,0.0,Casino Worker,Flying,67,0,HealBall,58,0,0,Aggressive,15,0,88637,1,0
3142,51,Pewter City,1.0,Biker,Water,24,0,HealBall,71,7,0,Defensive,7,0,88905,1,0
1971,39,Celadon City,2.0,Researcher,Poison,8,0,DarkBall,46,0,0,Aggressive,11,0,65350,1,0
3908,37,Lavender Town,2.0,Researcher,Ice,88,0,UltraBall,25,1,0,Aggressive,7,0,69017,1,0
2511,37,Vermilion City,1.0,Breeder,Dark,42,1,PokéBall,85,0,0,Aggressive,12,0,71188,1,1
1213,28,Lavender Town,1.0,Underground Battler,Fire,40,0,DuskBall,23,3,0,Defensive,23,0,52944,1,0
3465,52,Saffron City,1.0,Daycare Worker,Dragon,55,1,LuxuryBall,85,1,0,Aggressive,13,1,141973,0,1
3050,57,Pewter City,1.0,Champion,Ground,42,0,DuskBall,31,6,0,Aggressive,17,0,46900,1,0
3684,61,Lavender Town,1.0,Champion,Fire,30,0,PokéBall,51,0,0,Defensive,7,0,89568,1,0
2944,24,Pewter City,1.0,Scientist,Fighting,54,0,MasterBall,36,0,0,Unpredictable,20,0,35135,1,0
272,50,Vermilion City,0.0,Gym Leader Assistant,Steel,9,0,NetBall,41,1,0,Unpredictable,16,0,31209,1,0
1666,51,Celadon City,1.0,Casino Worker,Bug,77,0,NetBall,73,3,1,Unpredictable,26,0,90804,0,1
2872,62,Pewter City,1.0,Fisherman,Fighting,98,0,MasterBall,23,2,0,Aggressive,15,0,51385,1,0
692,68,Saffron City,0.0,Gym Leader Assistant,Ground,58,0,GreatBall,74,2,0,Aggressive,15,0,88360,1,0
3767,33,Celadon City,1.0,Fisherman,Dragon,66,0,NetBall,39,1,0,Defensive,6,0,75982,1,0
3162,35,Pallet Town,1.0,Champion,Ice,39,0,MasterBall,23,1,0,Unpredictable,0,0,32690,1,0
2399,13,Vermilion City,0.0,Underground Battler,Poison,83,0,MasterBall,80,0,0,Aggressive,14,0,9663,1,0
3402,55,Saffron City,2.0,PokéMart Seller,Fairy,34,0,UltraBall,57,1,0,Aggressive,0,0,94367,1,0
1521,52,Saffron City,1.0,Nurse,Flying,84,0,LuxuryBall,61,5,0,Unpredictable,22,0,95500,1,0
1679,25,Pallet Town,1.0,Elite Trainer,Dark,68,0,NetBall,64,5,0,Defensive,4,0,75213,1,0
2156,45,Viridian City,0.0,Biker,Fire,37,0,TimerBall,60,2,0,Defensive,16,0,13234,1,0
3044,46,Pewter City,0.0,Underground Battler,Electric,29,0,TimerBall,66,0,0,Aggressive,17,0,88044,1,0
3497,28,Saffron City,1.0,Rocket Grunt,Normal,27,0,DarkBall,33,0,0,Aggressive,24,0,72570,1,0
2515,40,Fuchsia City,2.0,Underground Battler,Grass,77,0,UltraBall,21,2,0,Unpredictable,18,0,26526,1,0
2566,69,Vermilion City,0.0,PokéMart Seller,Ice,47,0,TimerBall,26,0,0,Aggressive,5,0,52201,1,0
83,52,Pewter City,1.0,Black Market Dealer,Grass,54,0,PokéBall,41,4,0,Defensive,6,0,59423,1,0
2670,24,Fuchsia City,1.0,Underground Battler,Fire,38,0,MasterBall,37,1,0,Aggressive,13,0,43526,1,0
1569,48,Viridian City,1.0,Police Officer,Ghost,27,0,DuskBall,37,3,0,Aggressive,17,0,18766,1,0
3639,39,Saffron City,2.0,Researcher,Poison,91,0,UltraBall,21,2,0,Unpredictable,16,0,90638,1,0
3069,57,Pallet Town,1.0,Biker,Dark,68,0,DarkBall,24,2,0,Unpredictable,23,0,2345,1,0
3278,18,Viridian City,1.0,Fisherman,Fire,98,1,HealBall,70,7,0,Unpredictable,30,0,34083,0,1
2456,21,Vermilion City,1.0,Fisherman,Ground,40,0,DarkBall,71,1,0,Aggressive,6,0,37902,1,0
727,41,Viridian City,1.0,Police Officer,Fairy,74,0,MasterBall,27,1,0,Defensive,20,0,7013,1,0
2925,54,Pewter City,2.0,Biker,Fighting,52,0,NetBall,81,1,0,Defensive,5,0,37250,1,0
1678,55,Lavender Town,1.0,Police Officer,Fighting,6,0,HealBall,34,0,0,Aggressive,15,0,31343,1,0
178,32,Cinnabar Island,1.0,Police Officer,Electric,68,0,NetBall,28,3,0,Aggressive,3,0,54373,1,0
2644,28,Celadon City,0.0,Champion,Ground,84,0,UltraBall,49,7,0,Unpredictable,25,0,67657,1,0
439,40,Fuchsia City,1.0,Daycare Worker,Dragon,95,0,TimerBall,62,1,0,Defensive,7,0,40443,1,0
3892,45,Viridian City,2.0,Researcher,Poison,55,0,HealBall,49,5,0,Unpredictable,13,0,56152,1,0
1484,17,Saffron City,1.0,Fisherman,Electric,51,0,LuxuryBall,46,0,0,Aggressive,3,0,30589,1,0
2852,27,Fuchsia City,1.0,Scientist,Water,19,0,LuxuryBall,82,1,0,Unpredictable,3,0,2916,1,0
2018,21,Pewter City,1.0,Black Market Dealer,Dark,22,0,PokéBall,74,4,0,Aggressive,20,0,65125,1,0
368,38,Fuchsia City,1.0,Gym Leader Assistant,Flying,86,0,MasterBall,49,0,0,Aggressive,10,0,77463,1,0
358,26,Cinnabar Island,1.0,Breeder,Fighting,42,0,UltraBall,82,6,0,Unpredictable,20,0,28202,1,0
2904,58,Pewter City,0.0,Scientist,Dragon,97,0,LuxuryBall,61,1,0,Unpredictable,1,0,29790,1,0
807,60,Cinnabar Island,2.0,PokéMart Seller,Fighting,31,1,TimerBall,77,5,0,Unpredictable,14,1,232884,0,1
1987,35,Pallet Town,0.0,Black Market Dealer,Fighting,74,0,PokéBall,31,6,0,Unpredictable,23,0,36359,1,0
1959,30,Pewter City,0.0,Fisherman,Normal,52,0,HealBall,48,1,0,Defensive,13,0,327095,0,1
1247,16,Lavender Town,1.0,Breeder,Ice,45,0,LuxuryBall,79,3,0,Defensive,8,0,59311,1,0
3037,42,Viridian City,0.0,PokéMart Seller,Flying,26,0,MasterBall,76,1,0,Defensive,24,0,65498,1,0
3251,59,Viridian City,1.0,Biker,Flying,99,0,DuskBall,79,4,0,Defensive,8,0,7800,1,0
629,18,Cerulean City,0.0,Rocket Grunt,Normal,14,0,GreatBall,32,2,0,Defensive,13,0,49812,1,0
1134,44,Vermilion City,1.0,PokéMart Seller,Water,47,0,NetBall,36,2,1,Aggressive,11,1,369005,0,1
832,53,Viridian City,1.0,Underground Battler,Psychic,52,0,MasterBall,29,0,0,Unpredictable,18,0,75892,1,0
1332,57,Saffron City,2.0,Fisherman,Steel,56,0,HealBall,55,2,0,Unpredictable,7,0,80666,1,1
2823,23,Celadon City,1.0,Daycare Worker,Rock,8,0,LuxuryBall,84,1,0,Aggressive,10,0,86234,1,0
3928,64,Cerulean City,0.0,Rocket Grunt,Poison,77,0,TimerBall,64,3,0,Unpredictable,21,0,73483,1,0
3496,53,Fuchsia City,2.0,Fisherman,Ice,46,0,GreatBall,34,3,0,Defensive,10,0,51784,1,0
1108,68,Vermilion City,0.0,Champion,Normal,46,0,NetBall,40,0,0,Unpredictable,20,0,89506,1,0
2427,31,Cerulean City,0.0,Breeder,Dragon,47,0,NetBall,33,5,0,Unpredictable,12,1,212218,0,1
1319,21,Vermilion City,0.0,Gym Leader Assistant,Ground,44,0,HealBall,50,4,0,Unpredictable,4,0,23007,1,0
3179,36,Fuchsia City,1.0,Nurse,Water,85,0,LuxuryBall,49,1,0,Defensive,0,0,251,1,0
1311,27,Lavender Town,0.0,Nurse,Electric,98,0,PokéBall,31,1,0,Aggressive,16,0,1194,1,0
3681,18,Cerulean City,1.0,Biker,Ground,92,0,MasterBall,62,0,0,Unpredictable,6,0,9468,1,0
3429,52,Fuchsia City,1.0,Nurse,Ground,76,0,TimerBall,55,0,0,Defensive,4,0,39882,1,0
2009,38,Fuchsia City,0.0,Champion,Flying,10,0,MasterBall,21,6,0,Defensive,1,0,9713,1,0
582,46,Cinnabar Island,1.0,Gym Leader Assistant,Psychic,41,0,LuxuryBall,69,1,0,Unpredictable,24,0,14381,1,0
302,60,Cerulean City,0.0,Researcher,Ghost,90,0,DuskBall,76,3,0,Aggressive,14,0,80164,1,0
3111,42,Cinnabar Island,2.0,Casino Worker,Fire,90,0,HealBall,40,0,1,Aggressive,24,1,49675,0,1
2771,22,Cerulean City,0.0,Daycare Worker,Dragon,13,0,DarkBall,30,1,0,Aggressive,11,0,13731,1,0
3242,37,Pallet Town,1.0,Biker,Psychic,47,0,NetBall,59,4,0,Defensive,3,0,79006,1,0
3014,44,Pallet Town,2.0,Champion,Poison,54,0,NetBall,75,4,0,Defensive,4,0,53183,1,0
2255,66,Vermilion City,1.0,Gym Leader Assistant,Bug,38,0,NetBall,28,4,0,Aggressive,18,0,55951,1,0
834,50,Pallet Town,0.0,Nurse,Rock,5,0,NetBall,64,5,0,Defensive,2,0,95978,1,0
2734,19,Fuchsia City,0.0,Casino Worker,Fire,26,0,PokéBall,50,4,0,Defensive,21,0,47923,1,0
1039,25,Fuchsia City,1.0,Black Market Dealer,Ice,15,0,HealBall,81,1,0,Aggressive,8,0,46726,1,0
2768,51,Viridian City,2.0,Champion,Bug,72,0,GreatBall,69,0,0,Defensive,6,0,58171,1,0
1832,45,Saffron City,2.0,Researcher,Rock,9,0,GreatBall,77,0,0,Unpredictable,16,0,97280,1,0
2358,51,Viridian City,0.0,Black Market Dealer,Bug,59,0,DuskBall,37,3,0,Defensive,10,0,17450,1,0
2984,53,Vermilion City,1.0,PokéMart Seller,Poison,79,0,UltraBall,66,0,0,Defensive,21,0,13136,1,0
1714,16,Lavender Town,1.0,Gym Leader Assistant,Psychic,51,0,NetBall,67,3,0,Defensive,24,0,16266,1,0
1924,28,Celadon City,2.0,Underground Battler,Psychic,70,0,LuxuryBall,21,7,0,Aggressive,14,0,83983,1,0
3802,47,Fuchsia City,1.0,Police Officer,Electric,95,0,TimerBall,75,0,0,Unpredictable,7,0,61407,1,0
1410,63,Viridian City,0.0,Gym Leader Assistant,Bug,71,0,LuxuryBall,76,1,0,Defensive,0,0,38426,1,0
2449,32,Fuchsia City,2.0,Rocket Grunt,Dark,7,0,HealBall,34,2,0,Defensive,23,0,30689,1,0
1104,14,Pewter City,2.0,Gym Leader Assistant,Ghost,73,0,GreatBall,71,2,0,Unpredictable,22,0,35175,1,0
995,47,Cinnabar Island,1.0,Fisherman,Poison,35,0,NetBall,46,0,0,Unpredictable,9,0,23635,1,0
1657,57,Saffron City,0.0,Daycare Worker,Ice,19,0,GreatBall,56,0,0,Unpredictable,20,0,98117,1,0
2874,52,Celadon City,1.0,Gym Leader Assistant,Steel,85,0,HealBall,70,3,0,Defensive,13,0,91079,1,0
2096,57,Fuchsia City,0.0,Rocket Grunt,Flying,13,0,LuxuryBall,22,0,0,Unpredictable,21,0,81781,1,0
50,20,Pallet Town,1.0,PokéMart Seller,Rock,16,0,MasterBall,75,5,0,Unpredictable,10,0,175785,0,1
