ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
2047,18,Pallet Town,0.0,Champion,Dark,17,0,UltraBall,39,3,0,Unpredictable,22,0,23519,1,No
2048,50,Celadon City,1.0,Biker,Dark,13,0,GreatBall,65,5,0,Defensive,10,1,217786,0,Yes
2049,57,Pewter City,0.0,Scientist,Psychic,15,0,NetBall,71,4,0,Defensive,4,0,88464,1,No
2050,64,Pewter City,0.0,Scientist,Rock,24,0,PokéBall,73,1,0,Defensive,17,0,89632,1,No
2051,20,Vermilion City,0.0,Researcher,Psychic,49,0,HealBall,25,2,0,Aggressive,23,0,50089,1,No
2052,37,Cerulean City,1.0,Nurse,Ice,44,0,UltraBall,79,1,0,Unpredictable,0,0,24959,1,No
2053,42,Cerulean City,0.0,Gym Leader Assistant,Grass,100,0,DuskBall,47,4,0,Unpredictable,11,0,54595,1,No
2054,51,Pewter City,1.0,Biker,Ghost,60,0,UltraBall,47,0,0,Aggressive,4,0,93810,1,No
2055,46,Pallet Town,0.0,Black Market Dealer,Dragon,92,1,UltraBall,82,1,0,Defensive,20,0,351848,1,Yes
2056,19,Lavender Town,0.0,Champion,Electric,6,0,TimerBall,58,0,0,Unpredictable,24,0,71334,1,No
2057,63,Cerulean City,1.0,Rocket Grunt,Fighting,85,0,DuskBall,42,4,0,Aggressive,11,0,45070,1,No
2058,48,Cinnabar Island,2.0,Breeder,Dragon,81,0,MasterBall,79,4,0,Aggressive,21,0,55919,1,No
2059,25,Vermilion City,2.0,Rocket Grunt,Flying,44,1,GreatBall,90,2,1,Defensive,10,0,172827,1,Yes
2060,40,Lavender Town,1.0,Fisherman,Fighting,92,0,UltraBall,45,4,0,Defensive,13,0,19394,1,No
2061,70,Vermilion City,1.0,Fisherman,Fighting,64,0,PokéBall,62,8,0,Aggressive,14,0,68890,1,No
2062,38,Cinnabar Island,0.0,PokéMart Seller,Fighting,92,0,DuskBall,41,1,0,Unpredictable,0,0,92855,1,No
2063,19,Cerulean City,1.0,Breeder,Ground,24,0,MasterBall,83,2,0,Defensive,10,0,69550,1,No
2064,38,Vermilion City,1.0,Nurse,Flying,52,0,TimerBall,36,0,0,Aggressive,13,0,86736,1,No
2065,65,Pewter City,1.0,Underground Battler,Rock,9,0,TimerBall,31,1,0,Unpredictable,15,0,78038,1,No
2066,67,Pallet Town,1.0,Daycare Worker,Steel,76,0,DuskBall,37,3,0,Aggressive,25,0,63767,1,No
2067,32,Pallet Town,1.0,Daycare Worker,Rock,68,0,DuskBall,58,2,0,Aggressive,18,0,158865,1,Yes
2068,18,Saffron City,1.0,Nurse,Grass,77,0,PokéBall,33,0,0,Defensive,18,0,39081,1,No
2069,27,Celadon City,0.0,Nurse,Steel,55,0,MasterBall,60,1,0,Unpredictable,15,0,2468,1,No
2070,36,Pewter City,0.0,Black Market Dealer,Grass,83,0,HealBall,41,0,0,Unpredictable,11,0,90160,1,No
2071,25,Pallet Town,0.0,Nurse,Poison,54,1,LuxuryBall,34,5,0,Unpredictable,10,0,364918,0,Yes
2072,26,Viridian City,1.0,Biker,Water,100,0,NetBall,55,3,0,Unpredictable,13,0,72358,1,No
2073,23,Viridian City,1.0,Rocket Grunt,Fairy,84,0,PokéBall,26,6,0,Aggressive,13,0,47048,1,No
2074,42,Pewter City,1.0,Champion,Flying,71,0,HealBall,22,2,0,Unpredictable,2,0,24133,1,No
2075,10,Pallet Town,1.0,Rocket Grunt,Grass,45,0,PokéBall,62,2,0,Defensive,21,0,23218,1,No
2076,10,Vermilion City,0.0,Police Officer,Fire,39,0,GreatBall,48,3,0,Defensive,8,0,62896,1,No
2077,37,Cinnabar Island,1.0,Nurse,Fighting,23,0,NetBall,54,0,0,Defensive,12,0,90045,1,No
2078,14,Vermilion City,2.0,Biker,Fighting,84,0,NetBall,38,1,0,Defensive,14,0,11962,1,No
2079,62,Viridian City,0.0,Breeder,Dragon,60,1,PokéBall,36,0,0,Aggressive,11,1,387273,0,Yes
2080,39,Lavender Town,1.0,Nurse,Grass,78,0,PokéBall,39,2,0,Defensive,20,0,77827,1,No
2081,46,Saffron City,1.0,PokéMart Seller,Steel,12,0,NetBall,50,1,0,Defensive,30,1,48124,0,Yes
2082,17,Viridian City,1.0,Nurse,Bug,56,0,UltraBall,31,6,0,Defensive,2,0,13458,1,No
2083,10,Fuchsia City,1.0,Police Officer,Fairy,91,0,LuxuryBall,83,0,0,Unpredictable,5,0,58650,1,No
2084,42,Cinnabar Island,1.0,PokéMart Seller,Dark,98,0,DuskBall,67,6,0,Unpredictable,3,0,96763,1,No
2085,30,Vermilion City,0.0,PokéMart Seller,Fairy,41,1,NetBall,73,4,0,Defensive,23,0,329843,0,Yes
2086,22,Celadon City,2.0,Champion,Ice,90,0,PokéBall,77,1,0,Defensive,11,0,1742,1,No
2087,68,Cerulean City,0.0,Scientist,Fighting,73,1,GreatBall,57,5,1,Unpredictable,10,1,309015,1,Yes
2088,18,Cerulean City,1.0,Gym Leader Assistant,Ice,50,0,HealBall,82,0,0,Aggressive,18,0,96222,1,No
2089,50,Vermilion City,0.0,Breeder,Poison,34,0,TimerBall,54,4,0,Defensive,20,0,87739,1,No
2090,56,Lavender Town,0.0,Scientist,Poison,95,0,NetBall,66,2,0,Unpredictable,5,0,80763,1,No
2091,25,Vermilion City,1.0,Biker,Ice,26,0,DarkBall,73,5,0,Unpredictable,12,0,73654,1,No
2092,38,Pallet Town,0.0,Champion,Poison,38,0,UltraBall,69,0,0,Defensive,22,0,68710,1,No
2093,35,Vermilion City,0.0,Police Officer,Water,59,0,DarkBall,61,0,0,Unpredictable,3,0,77234,1,No
2094,20,Fuchsia City,1.0,Elite Trainer,Flying,98,0,UltraBall,49,1,0,Defensive,5,0,93630,1,No
2095,32,Saffron City,1.0,PokéMart Seller,Grass,26,0,UltraBall,47,0,0,Aggressive,10,0,34858,1,No
2096,57,Fuchsia City,0.0,Rocket Grunt,Flying,13,0,LuxuryBall,22,0,0,Unpredictable,21,0,81781,1,No
2097,70,Viridian City,2.0,Gym Leader Assistant,Ground,29,0,NetBall,61,3,0,Defensive,3,0,99140,1,No
2098,58,Lavender Town,1.0,Rocket Grunt,Rock,80,0,TimerBall,79,0,0,Unpredictable,16,0,94338,1,No
2099,32,Cerulean City,1.0,Researcher,Poison,61,0,NetBall,53,4,0,Unpredictable,17,0,61518,1,No
2100,18,Viridian City,1.0,Champion,Ice,59,0,GreatBall,71,3,0,Unpredictable,17,0,68586,1,No
2101,63,Fuchsia City,2.0,Elite Trainer,Dark,18,0,LuxuryBall,85,0,0,Unpredictable,10,0,34103,1,No
2102,25,Cerulean City,1.0,Gym Leader Assistant,Flying,73,0,MasterBall,41,1,0,Unpredictable,29,1,141405,0,Yes
2103,18,Pewter City,1.0,Researcher,Grass,94,0,TimerBall,52,2,0,Defensive,12,0,52939,1,No
2104,11,Viridian City,0.0,Black Market Dealer,Fire,36,0,DarkBall,47,4,0,Defensive,12,0,85020,1,No
2105,14,Pewter City,0.0,Daycare Worker,Bug,86,0,MasterBall,27,0,0,Aggressive,8,0,79473,1,No
2106,54,Pewter City,1.0,Daycare Worker,Fighting,7,0,PokéBall,63,6,0,Defensive,10,0,64449,1,No
2107,47,Cerulean City,0.0,Daycare Worker,Electric,85,0,PokéBall,27,0,0,Unpredictable,11,0,17138,1,No
2108,15,Cerulean City,0.0,Police Officer,Steel,29,1,DuskBall,80,3,0,Defensive,25,1,93909,0,Yes
2109,61,Pallet Town,1.0,Researcher,Poison,96,0,TimerBall,80,1,0,Unpredictable,15,0,52416,0,Yes
2110,59,Celadon City,2.0,Police Officer,Grass,56,0,MasterBall,66,1,0,Defensive,28,0,373340,1,Yes
2111,41,Viridian City,0.0,Scientist,Ghost,52,0,LuxuryBall,51,4,0,Unpredictable,3,0,70132,1,No
2112,64,Saffron City,1.0,Researcher,Fire,54,0,GreatBall,49,2,0,Defensive,1,0,78270,1,No
2113,58,Lavender Town,0.0,Fisherman,Dark,36,0,PokéBall,25,4,0,Aggressive,12,0,49125,1,No
2114,10,Cerulean City,1.0,Underground Battler,Psychic,17,0,GreatBall,36,3,0,Aggressive,9,0,95210,1,No
2115,26,Pewter City,0.0,Breeder,Fighting,98,0,GreatBall,68,0,0,Defensive,9,0,22905,1,No
2116,43,Vermilion City,2.0,Underground Battler,Poison,10,0,UltraBall,41,0,0,Aggressive,20,0,16717,1,No
2117,55,Pallet Town,1.0,Champion,Ghost,55,0,PokéBall,61,7,0,Unpredictable,8,0,1810,1,No
2118,34,Pewter City,1.0,Police Officer,Dragon,28,1,DuskBall,80,3,0,Defensive,5,0,130319,0,Yes
2119,29,Lavender Town,0.0,Researcher,Ice,28,0,MasterBall,79,4,0,Defensive,11,0,10382,1,No
2120,18,Pewter City,0.0,Police Officer,Poison,15,0,MasterBall,56,0,0,Aggressive,5,0,4350,1,No
2121,60,Cerulean City,2.0,Champion,Electric,88,0,UltraBall,81,0,0,Unpredictable,10,0,96380,1,No
2122,31,Vermilion City,1.0,Scientist,Psychic,83,1,UltraBall,68,0,0,Aggressive,12,1,32374,0,Yes
2123,11,Celadon City,2.0,Fisherman,Grass,54,0,HealBall,31,1,0,Aggressive,22,0,8670,1,No
2124,54,Pewter City,1.0,Champion,Dragon,35,0,UltraBall,24,5,0,Aggressive,0,0,91858,1,No
2125,35,Saffron City,0.0,Nurse,Flying,79,0,GreatBall,46,0,0,Defensive,15,0,307277,0,Yes
2126,68,Pallet Town,1.0,Researcher,Fighting,20,0,DuskBall,36,5,0,Aggressive,3,0,21961,1,No
2127,66,Celadon City,0.0,Black Market Dealer,Psychic,51,0,HealBall,25,0,0,Unpredictable,14,0,45590,1,No
2128,46,Cerulean City,1.0,PokéMart Seller,Dark,79,0,TimerBall,48,1,0,Defensive,18,0,11526,1,No
2129,38,Viridian City,1.0,Police Officer,Rock,15,0,PokéBall,70,1,0,Defensive,6,0,65626,1,No
2130,15,Celadon City,0.0,Police Officer,Ice,69,0,MasterBall,78,1,0,Defensive,25,0,74796,1,No
2131,46,Vermilion City,1.0,Black Market Dealer,Ice,36,0,TimerBall,45,4,0,Unpredictable,15,0,77890,1,No
2132,34,Lavender Town,2.0,Elite Trainer,Rock,30,1,PokéBall,71,5,0,Defensive,16,0,86466,0,Yes
2133,38,Fuchsia City,1.0,Elite Trainer,Steel,54,0,UltraBall,43,5,0,Unpredictable,10,0,82898,1,No
2134,14,Vermilion City,1.0,Daycare Worker,Electric,79,0,LuxuryBall,38,3,0,Aggressive,13,0,9905,1,No
2135,45,Vermilion City,1.0,Champion,Steel,64,0,MasterBall,67,2,0,Unpredictable,1,0,69407,1,No
2136,41,Viridian City,1.0,Daycare Worker,Fighting,83,0,TimerBall,39,4,0,Defensive,18,0,93189,1,No
2137,36,Lavender Town,2.0,Breeder,Bug,61,0,HealBall,37,1,0,Defensive,8,0,64294,1,No
2138,68,Celadon City,0.0,Breeder,Poison,66,0,GreatBall,26,3,0,Aggressive,23,0,66482,1,No
2139,64,Pallet Town,1.0,Black Market Dealer,Ghost,93,0,MasterBall,62,6,0,Aggressive,24,0,75168,1,No
2140,42,Cerulean City,0.0,Researcher,Poison,31,0,LuxuryBall,83,6,0,Aggressive,1,0,63579,1,No
2141,56,Celadon City,2.0,Daycare Worker,Water,18,0,DarkBall,76,1,0,Unpredictable,13,0,34748,1,No
2142,13,Fuchsia City,0.0,Black Market Dealer,Poison,44,0,NetBall,85,1,0,Unpredictable,25,0,6498,1,No
2143,41,Celadon City,2.0,Nurse,Dragon,49,0,GreatBall,55,0,0,Unpredictable,24,0,33369,1,No
2144,34,Lavender Town,1.0,Biker,Electric,87,0,PokéBall,33,4,0,Aggressive,12,0,92224,1,No
2145,37,Pallet Town,0.0,Biker,Fighting,86,0,MasterBall,21,2,0,Unpredictable,15,0,48832,1,No
2146,21,Pallet Town,0.0,Champion,Ground,43,0,TimerBall,53,7,0,Unpredictable,23,0,77190,1,No
2147,54,Cerulean City,1.0,Elite Trainer,Dark,31,1,TimerBall,39,5,0,Aggressive,18,0,298170,1,Yes
2148,52,Viridian City,0.0,Biker,Water,6,0,DarkBall,55,1,0,Defensive,23,0,1132,1,No
2149,51,Fuchsia City,1.0,Researcher,Poison,29,0,NetBall,59,1,0,Defensive,20,0,25180,1,No
2150,52,Viridian City,2.0,Scientist,Dragon,69,0,UltraBall,43,0,0,Unpredictable,5,0,88327,1,No
2151,18,Vermilion City,0.0,Elite Trainer,Ice,87,0,UltraBall,72,1,0,Defensive,25,0,98194,1,No
2152,53,Vermilion City,0.0,Fisherman,Poison,32,0,UltraBall,69,2,0,Defensive,4,0,7542,1,No
2153,36,Saffron City,1.0,Underground Battler,Rock,34,0,DuskBall,52,1,0,Defensive,6,0,42498,1,No
2154,58,Lavender Town,1.0,Nurse,Water,7,0,DarkBall,74,1,0,Defensive,3,0,395082,1,Yes
2155,48,Cinnabar Island,1.0,Casino Worker,Grass,18,1,LuxuryBall,65,5,0,Unpredictable,12,0,26078,0,Yes
2156,45,Viridian City,0.0,Biker,Fire,37,0,TimerBall,60,2,0,Defensive,16,0,13234,1,No
2157,34,Pallet Town,0.0,Gym Leader Assistant,Ground,42,0,DuskBall,80,1,0,Unpredictable,2,0,95122,1,No
2158,40,Celadon City,1.0,Breeder,Electric,15,0,HealBall,27,1,0,Aggressive,8,0,96304,1,No
2159,35,Celadon City,1.0,Fisherman,Ice,80,0,PokéBall,76,2,0,Unpredictable,5,0,70564,1,No
2160,48,Cinnabar Island,0.0,Champion,Poison,43,0,NetBall,61,5,0,Unpredictable,5,0,16117,1,No
2161,33,Saffron City,0.0,Champion,Steel,95,0,HealBall,56,2,0,Unpredictable,25,0,95462,1,No
2162,59,Saffron City,0.0,Biker,Dragon,12,0,MasterBall,68,1,0,Unpredictable,15,0,6478,1,No
2163,25,Pallet Town,0.0,Underground Battler,Normal,35,0,NetBall,35,3,0,Unpredictable,7,0,23569,1,No
2164,61,Fuchsia City,1.0,Gym Leader Assistant,Psychic,44,0,HealBall,47,2,0,Unpredictable,24,0,58222,1,No
2165,40,Pallet Town,0.0,Casino Worker,Ghost,17,0,DuskBall,56,1,0,Defensive,11,1,204223,0,Yes
2166,58,Cerulean City,1.0,Fisherman,Ghost,62,0,LuxuryBall,45,4,0,Aggressive,15,0,45616,1,No
2167,56,Cerulean City,0.0,Underground Battler,Grass,28,1,DarkBall,79,0,0,Aggressive,7,1,360622,0,Yes
2168,17,Vermilion City,2.0,Casino Worker,Bug,69,1,MasterBall,72,1,0,Aggressive,8,0,283366,1,Yes
2169,15,Pallet Town,0.0,Rocket Grunt,Steel,20,0,TimerBall,47,1,0,Unpredictable,19,0,12094,1,No
2170,61,Celadon City,1.0,Casino Worker,Psychic,86,0,TimerBall,74,1,0,Aggressive,3,0,60227,1,No
2171,28,Pallet Town,0.0,Black Market Dealer,Dragon,50,0,UltraBall,67,1,0,Aggressive,21,0,76749,1,No
2172,49,Vermilion City,0.0,Breeder,Fairy,30,0,HealBall,28,5,0,Defensive,13,0,86625,1,No
2173,34,Vermilion City,0.0,Scientist,Bug,21,1,LuxuryBall,62,2,0,Aggressive,12,1,275934,1,Yes
2174,56,Cerulean City,1.0,Black Market Dealer,Psychic,30,0,UltraBall,21,1,0,Aggressive,20,0,65863,1,No
2175,37,Cerulean City,2.0,Fisherman,Fairy,82,0,NetBall,70,1,0,Aggressive,12,0,26455,1,No
2176,43,Cerulean City,1.0,Champion,Dragon,64,0,MasterBall,41,0,0,Defensive,22,0,81043,1,No
2177,30,Vermilion City,0.0,Daycare Worker,Dark,61,0,LuxuryBall,47,1,0,Defensive,5,0,11287,1,No
2178,70,Lavender Town,2.0,Champion,Flying,78,0,UltraBall,71,3,0,Aggressive,23,0,76984,1,No
2179,37,Vermilion City,1.0,Police Officer,Steel,51,0,NetBall,31,4,0,Unpredictable,7,0,23623,1,No
2180,48,Pewter City,0.0,Scientist,Poison,62,1,MasterBall,70,2,0,Unpredictable,7,1,84695,0,Yes
2181,54,Cinnabar Island,0.0,Researcher,Normal,58,0,DuskBall,67,2,0,Unpredictable,1,0,95615,1,No
2182,27,Lavender Town,1.0,Elite Trainer,Poison,78,0,LuxuryBall,67,0,0,Aggressive,13,0,74267,1,No
2183,32,Cinnabar Island,1.0,Scientist,Flying,49,0,HealBall,64,2,0,Unpredictable,5,0,61525,1,No
2184,25,Lavender Town,0.0,Scientist,Rock,26,0,UltraBall,69,6,0,Defensive,22,0,72573,1,No
2185,49,Saffron City,0.0,Police Officer,Water,83,0,GreatBall,30,3,0,Unpredictable,25,0,125913,1,Yes
2186,25,Lavender Town,0.0,Champion,Rock,93,0,HealBall,28,1,0,Defensive,25,0,86720,1,No
2187,55,Pallet Town,1.0,Fisherman,Rock,57,0,UltraBall,90,3,0,Unpredictable,6,0,79829,1,Yes
2188,23,Pallet Town,0.0,Daycare Worker,Flying,15,0,UltraBall,22,3,0,Aggressive,4,0,48973,1,No
2189,65,Pewter City,2.0,Fisherman,Grass,67,0,NetBall,56,3,0,Aggressive,2,0,68044,1,No
2190,44,Saffron City,0.0,Rocket Grunt,Dragon,63,0,PokéBall,66,1,0,Aggressive,20,0,59176,1,No
2191,15,Pallet Town,0.0,Researcher,Ice,24,0,UltraBall,28,0,0,Unpredictable,16,0,96537,1,No
2192,11,Pewter City,2.0,Fisherman,Dark,98,0,PokéBall,82,5,0,Defensive,25,0,45187,1,No
2193,52,Viridian City,0.0,Nurse,Grass,79,0,DarkBall,58,2,0,Aggressive,6,0,79649,1,No
2194,62,Celadon City,1.0,Scientist,Electric,20,0,DarkBall,48,4,0,Unpredictable,14,0,15360,1,No
2195,53,Viridian City,2.0,Nurse,Psychic,31,0,PokéBall,39,2,0,Defensive,9,0,87690,1,No
2196,27,Fuchsia City,1.0,Daycare Worker,Fairy,75,0,MasterBall,35,2,0,Aggressive,25,0,7812,1,No
2197,18,Cerulean City,1.0,Fisherman,Fighting,65,1,TimerBall,35,1,0,Aggressive,7,0,261289,0,Yes
2198,42,Lavender Town,1.0,Breeder,Poison,99,0,TimerBall,29,6,0,Aggressive,20,0,66662,1,No
2199,20,Cinnabar Island,0.0,Police Officer,Ghost,40,0,DuskBall,57,1,0,Unpredictable,4,0,97553,1,No
2200,28,Saffron City,1.0,Elite Trainer,Dark,8,0,GreatBall,59,4,0,Unpredictable,19,0,86949,1,No
2201,57,Pewter City,1.0,Biker,Dragon,34,0,LuxuryBall,52,1,0,Defensive,12,0,30710,1,No
2202,37,Viridian City,2.0,Fisherman,Psychic,34,0,LuxuryBall,65,1,0,Unpredictable,0,0,93911,1,No
2203,61,Celadon City,1.0,Scientist,Normal,67,0,DarkBall,78,5,0,Defensive,25,0,5513,1,No
2204,66,Vermilion City,1.0,Champion,Fighting,42,0,MasterBall,62,3,0,Aggressive,0,0,64829,1,No
2205,55,Fuchsia City,1.0,PokéMart Seller,Ice,60,0,MasterBall,81,2,0,Defensive,25,0,90158,1,No
2206,38,Saffron City,1.0,Scientist,Poison,11,0,MasterBall,80,0,0,Aggressive,14,0,40549,1,No
2207,22,Pallet Town,1.0,Casino Worker,Dark,92,1,TimerBall,36,3,0,Unpredictable,10,1,120272,0,Yes
2208,14,Viridian City,1.0,Police Officer,Psychic,43,0,DuskBall,29,1,0,Defensive,1,0,61687,1,No
2209,58,Cinnabar Island,0.0,Champion,Flying,15,0,NetBall,85,0,0,Aggressive,12,0,92868,1,No
2210,41,Celadon City,1.0,Casino Worker,Bug,29,0,TimerBall,82,3,0,Unpredictable,3,0,31409,1,No
2211,54,Saffron City,2.0,Black Market Dealer,Ice,93,0,MasterBall,62,1,0,Aggressive,13,0,17598,1,No
2212,36,Lavender Town,1.0,Biker,Grass,59,0,PokéBall,70,3,0,Aggressive,22,1,305783,1,Yes
2213,52,Pewter City,2.0,Breeder,Ice,96,0,PokéBall,38,0,0,Unpredictable,26,1,172625,1,Yes
2214,35,Cerulean City,0.0,Elite Trainer,Poison,39,0,HealBall,24,1,0,Unpredictable,5,0,83606,1,No
2215,15,Pallet Town,2.0,Researcher,Dragon,59,0,LuxuryBall,82,0,0,Aggressive,21,0,9041,1,No
2216,19,Saffron City,1.0,PokéMart Seller,Water,31,0,DarkBall,68,1,0,Aggressive,1,0,44080,1,No
2217,16,Saffron City,0.0,PokéMart Seller,Grass,81,0,MasterBall,56,3,0,Aggressive,15,0,20241,1,No
2218,58,Cerulean City,2.0,Casino Worker,Grass,12,0,NetBall,21,2,0,Aggressive,18,0,96405,1,No
2219,52,Pewter City,1.0,Elite Trainer,Ground,83,0,NetBall,27,0,0,Aggressive,11,0,9385,1,No
2220,70,Fuchsia City,1.0,Gym Leader Assistant,Grass,37,0,LuxuryBall,49,1,0,Unpredictable,10,0,46953,1,No
2221,58,Pewter City,1.0,Fisherman,Bug,38,1,GreatBall,55,0,0,Unpredictable,7,1,163293,0,Yes
2222,19,Viridian City,0.0,Gym Leader Assistant,Ice,64,0,UltraBall,46,1,0,Defensive,11,0,45886,1,No
2223,35,Vermilion City,1.0,Gym Leader Assistant,Ground,78,0,HealBall,66,3,0,Unpredictable,17,0,28452,1,No
2224,56,Saffron City,1.0,Daycare Worker,Grass,33,0,UltraBall,63,0,0,Aggressive,0,0,6503,1,No
2225,40,Celadon City,1.0,Researcher,Water,95,0,NetBall,59,1,0,Defensive,13,0,67863,1,No
2226,49,Pewter City,0.0,Gym Leader Assistant,Flying,61,0,HealBall,69,0,0,Unpredictable,12,0,18385,1,No
2227,15,Fuchsia City,1.0,Gym Leader Assistant,Poison,59,0,UltraBall,38,0,0,Unpredictable,11,0,85208,1,No
2228,69,Saffron City,1.0,Nurse,Fairy,93,0,PokéBall,29,4,0,Unpredictable,16,0,25839,1,No
2229,44,Celadon City,0.0,Black Market Dealer,Dark,38,0,GreatBall,70,1,0,Defensive,20,0,3934,1,No
2230,12,Celadon City,0.0,Rocket Grunt,Dark,34,0,UltraBall,32,1,0,Defensive,16,0,19480,1,No
2231,50,Lavender Town,1.0,Gym Leader Assistant,Poison,79,0,UltraBall,26,0,0,Defensive,11,0,44011,1,No
2232,69,Cerulean City,2.0,Breeder,Ground,5,0,PokéBall,61,0,0,Unpredictable,9,0,26096,1,No
2233,58,Pallet Town,2.0,Gym Leader Assistant,Dragon,71,0,DuskBall,52,1,0,Defensive,23,0,3518,1,No
2234,67,Saffron City,0.0,Black Market Dealer,Fairy,90,0,PokéBall,81,5,0,Unpredictable,25,0,50401,1,No
2235,53,Viridian City,1.0,Daycare Worker,Grass,62,0,MasterBall,27,2,0,Defensive,4,0,71843,1,No
2236,47,Cerulean City,1.0,Gym Leader Assistant,Steel,99,0,UltraBall,24,4,0,Defensive,25,0,38578,1,No
2237,44,Lavender Town,1.0,Elite Trainer,Ice,80,0,MasterBall,32,3,0,Unpredictable,5,0,1334,1,No
2238,34,Viridian City,2.0,Researcher,Electric,64,0,NetBall,63,1,0,Defensive,0,0,79341,1,No
2239,19,Pewter City,1.0,Nurse,Fairy,98,0,GreatBall,62,5,0,Defensive,12,0,34802,1,No
2240,58,Vermilion City,1.0,Casino Worker,Fire,12,0,PokéBall,59,4,0,Aggressive,22,0,120675,1,Yes
2241,42,Fuchsia City,2.0,Daycare Worker,Electric,86,0,PokéBall,22,0,0,Unpredictable,19,0,6246,1,No
2242,70,Celadon City,2.0,Gym Leader Assistant,Electric,11,0,DuskBall,73,5,0,Defensive,23,0,36604,1,No
2243,23,Saffron City,1.0,Rocket Grunt,Psychic,87,0,TimerBall,37,1,0,Unpredictable,0,0,1643,1,No
2244,33,Fuchsia City,1.0,Biker,Fighting,31,0,MasterBall,23,2,0,Aggressive,12,0,67910,1,No
2245,28,Pewter City,0.0,Gym Leader Assistant,Electric,37,0,UltraBall,44,3,0,Defensive,4,0,1457,1,No
2246,60,Cinnabar Island,2.0,Nurse,Ice,76,0,LuxuryBall,26,3,0,Defensive,10,0,93949,1,No
2247,39,Pewter City,0.0,Biker,Electric,95,0,LuxuryBall,67,0,0,Defensive,13,0,66037,1,No
2248,55,Lavender Town,1.0,Elite Trainer,Ghost,13,1,NetBall,38,1,0,Aggressive,25,0,142054,0,Yes
2249,49,Fuchsia City,0.0,Researcher,Poison,21,0,UltraBall,67,5,0,Unpredictable,15,0,77933,1,No
2250,33,Vermilion City,0.0,Underground Battler,Steel,45,0,NetBall,23,1,0,Aggressive,20,0,47611,1,No
2251,28,Celadon City,1.0,Elite Trainer,Steel,51,0,HealBall,27,4,0,Unpredictable,0,0,93140,1,No
2252,42,Viridian City,1.0,Police Officer,Steel,81,0,GreatBall,39,5,0,Defensive,16,0,56558,1,No
2253,61,Fuchsia City,1.0,Researcher,Dark,50,0,TimerBall,70,3,0,Aggressive,9,0,34153,1,No
2254,21,Saffron City,0.0,Fisherman,Flying,69,0,DuskBall,60,0,0,Defensive,22,0,89755,1,No
2255,66,Vermilion City,1.0,Gym Leader Assistant,Bug,38,0,NetBall,28,4,0,Aggressive,18,0,55951,1,No
2256,24,Saffron City,2.0,Nurse,Fairy,73,0,DarkBall,74,0,0,Unpredictable,8,0,33688,1,No
2257,30,Viridian City,2.0,Police Officer,Dark,99,0,PokéBall,76,2,0,Defensive,7,0,65034,1,No
2258,18,Lavender Town,2.0,PokéMart Seller,Bug,48,1,HealBall,44,1,0,Unpredictable,29,1,39831,0,Yes
2259,57,Celadon City,0.0,Breeder,Water,73,0,DuskBall,50,3,0,Unpredictable,1,0,23859,1,No
2260,46,Fuchsia City,0.0,Casino Worker,Normal,47,0,LuxuryBall,54,1,0,Defensive,3,0,71219,1,No
2261,52,Fuchsia City,0.0,Champion,Dark,16,0,DuskBall,37,1,0,Defensive,14,0,8285,1,No
2262,29,Lavender Town,1.0,Gym Leader Assistant,Dragon,70,0,GreatBall,71,0,0,Aggressive,14,0,76892,1,No
2263,39,Cinnabar Island,1.0,Gym Leader Assistant,Poison,50,0,LuxuryBall,22,0,0,Aggressive,4,0,18814,1,No
2264,70,Saffron City,1.0,Researcher,Normal,12,0,NetBall,38,0,0,Defensive,6,0,50470,1,No
2265,25,Pallet Town,1.0,Daycare Worker,Poison,63,0,UltraBall,46,3,0,Defensive,6,0,11437,1,No
2266,46,Lavender Town,0.0,Champion,Flying,70,0,HealBall,69,1,0,Unpredictable,17,0,52647,1,No
2267,25,Pewter City,1.0,Nurse,Normal,28,0,MasterBall,26,2,0,Aggressive,14,0,48222,1,No
2268,70,Pewter City,1.0,Gym Leader Assistant,Fairy,76,0,PokéBall,48,3,0,Aggressive,1,0,34721,1,No
2269,20,Vermilion City,0.0,Fisherman,Poison,64,0,MasterBall,23,4,0,Defensive,5,0,10571,1,No
2270,50,Cinnabar Island,1.0,Researcher,Fighting,11,0,GreatBall,33,4,0,Aggressive,16,0,119831,0,Yes
2271,28,Pallet Town,0.0,Researcher,Ice,77,0,TimerBall,80,0,0,Unpredictable,24,0,57704,1,No
2272,57,Viridian City,1.0,Champion,Poison,22,0,HealBall,72,1,0,Aggressive,3,0,70765,1,No
2273,42,Vermilion City,1.0,Rocket Grunt,Fairy,30,0,LuxuryBall,82,0,0,Aggressive,19,0,65441,1,No
2274,28,Fuchsia City,2.0,Biker,Electric,34,0,PokéBall,47,4,0,Unpredictable,19,0,17976,1,No
2275,66,Pewter City,1.0,Champion,Steel,14,0,MasterBall,60,2,0,Defensive,14,0,6502,1,No
2276,67,Saffron City,2.0,Casino Worker,Water,43,0,GreatBall,59,6,0,Unpredictable,8,0,89058,1,No
2277,22,Fuchsia City,1.0,Gym Leader Assistant,Poison,33,1,PokéBall,38,0,0,Aggressive,12,1,200723,1,Yes
